"codigo";"nome_ascii";"nivel_ensino";"ano";"periodo";"capacidade_aluno";"local";"data_inicio";"data_fim";"codigo_turma";"descricao_horario";"observacao";"distancia";"tipo";"data_consolidacao";"agrupadora";"situacao_turma";"convenio";"modalidade_participantes";"campus_turma"
"MOR0045";"HISTOLOGIA";"GRADUAÇÃO";2017;1;-1;"";"2017-02-13";"2017-07-01";"04";"";"";"f";1;"";"t";"ABERTA";"";"Presencial";"Campus Central"
"MMU0026";"DOCENCIA ASSISTIDA";"STRICTO SENSU";2017;1;1;"A definir";"2017-02-16";"2017-07-01";"07";"6T34";"Turma cadastrada para Roberto";"f";1;"";"f";"ABERTA";"";"Presencial";""
"PPGEM0038";"SEMINARIO DE PESQUISA III";"STRICTO SENSU";2017;1;1;"A definir";"2017-03-06";"2017-06-30";"04";"2M3";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"PPGEM0038";"SEMINARIO DE PESQUISA III";"STRICTO SENSU";2017;1;1;"A definir";"2017-03-06";"2017-06-30";"05";"2M3";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"DIM0885";"PROJETOS DE SISTEMAS EM CHIP";"STRICTO SENSU";2017;1;10;"3D6";"2017-02-13";"2017-06-24";"01";"24T34";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"CST1137.9";"ATENCAO INTEGRAL A SAUDE NA MEDIA COMPLEXIDADE - PRATICA IX";"GRADUAÇÃO";2017;1;5;"HUAB";"2017-04-10";"2017-04-12";"04";"24M23456  4T1234 (10/04/2017 - 12/04/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"NEU0016";"ORGANIZACAO SINAPTICA DO CEREBRO";"STRICTO SENSU";2017;1;10;"INSTITUTO DO CEREBRO";"2017-03-07";"2017-06-09";"01";"4N1234";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"PLET2008";"ENSINO DA ESCRITA, DIDATIZACAO E AVALIACAO";"STRICTO SENSU";2017;1;20;"SALA B7 - CAMPUS DE CURRAIS NOVOS";"2017-06-02";"2017-07-07";"01";"6M12345  6T12345";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"EAJ1104";"MATERIAS-PRIMAS DE ORIGEM VEGETAL E POS-COLHEITA";"TÉCNICO";2017;1;40;"AGROINDÚSTRIA";"2017-02-13";"2017-07-01";"AIS17.1";"5M345";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"DCS0322";"SOCIOLOGIA DO TRABALHO";"GRADUAÇÃO";2017;1;40;"a definir";"2017-02-13";"2017-07-01";"03";"4M3456";"";"f";1;"";"f";"EXCLUÍDA";"";"Presencial";"Campus Central"
"MCL0040.1";"PSIQUIATRIA - PRATICA";"GRADUAÇÃO";2017;1;9;"HUOL";"2017-02-13";"2017-07-01";"03";"45T12 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"ADM0532";"TOPICOS ESPECIAIS I";"GRADUAÇÃO";2017;1;55;"IC2";"2017-02-13";"2017-07-01";"02";"5M34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"MUT481";"PRATICA DE CONJUNTO";"TÉCNICO";2017;1;10;"10";"2017-01-30";"2017-06-17";"02";"5T123";"";"f";1;"";"f";"EXCLUÍDA";"";"Presencial";""
"EEC3026";"PROJETO DE PESQUISA II";"STRICTO SENSU";2017;1;1;"A definir";"2017-02-13";"2017-07-01";"06";"6N1234";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"MUT0107";"EMPREENDEDORISMO";"TÉCNICO";2017;1;30;"A definir";"2017-02-13";"2017-06-17";"01";"";"";"f";1;"";"f";"EXCLUÍDA";"";"Presencial";""
"MUS0054";"INSTRUMENTO VII";"GRADUAÇÃO";2017;1;2;"Sala L";"2017-02-13";"2017-07-01";"09";"3M56";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"PPG1958";"FINANCAS CORPORATIVAS";"LATO SENSU";2017;1;60;"Setor V, sala A1";"2017-02-03";"2017-02-18";"01";"7M2345  7T2345  6N1234";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"DOD0118";"CLINICA INTEGRADA NIVEL III";"GRADUAÇÃO";2017;1;6;"DOD";"2017-02-13";"2017-07-01";"02";"356M2345";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"PGEL055";"LEITURAS ORIENTADAS EM LINGUISTICA TEORICA E DESCRITIVA V";"STRICTO SENSU";2017;1;2;"Sala do orientador";"2017-03-06";"2017-07-14";"10";"2T3";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"PPGEM0038";"SEMINARIO DE PESQUISA III";"STRICTO SENSU";2017;1;1;"A definir";"2017-03-06";"2017-06-30";"06";"2M3";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"PRO1204";"GESTAO DO CONHECIMENTO";"GRADUAÇÃO";2017;1;30;"Setor de Aulas IV";"2017-02-13";"2017-07-01";"01";"36N12";"";"f";1;"";"f";"EXCLUÍDA";"";"Presencial";"Campus Central"
"PRO0265";"PROJETO INTEGRADOR OU TCC FINAL";"TÉCNICO";2017;1;20;"CAICÓ";"2017-01-01";"2017-01-20";"01";"7N5";"";"f";1;"2017-01-31 13:30:24.566";"f";"CONSOLIDADA";"";"Presencial";""
"DMP0118";"HELMINTOLOGIA";"GRADUAÇÃO";2017;1;-1;"";"2017-02-13";"2017-07-01";"01";"";"";"f";1;"";"t";"ABERTA";"";"Presencial";"Campus Central"
"RAB0036";"PRATICAS INTERPROFISSIONAIS EM CLINICA AMPLIADA III";"RESIDÊNCIA";2017;1;40;"Rede de saúde de Caicó e de Currais Novos";"2017-02-13";"2017-07-01";"01";"6T12";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"RAB0039";"PLANEJAMENTO E GESTAO EM SAUDE";"RESIDÊNCIA";2017;1;40;"EMCM";"2017-02-13";"2017-07-01";"01";"6T34";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"PPGE1101";"FUNDAMENTOS DE EDUCACAO ESPECIAL I";"STRICTO SENSU";2017;1;40;"Sala 305 do Bloco de Aulas do Centro de Educação";"2017-03-08";"2017-07-01";"01";"5M2345";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"DMP0050";"INTRODUCAO AO LABORATORIO CLINICO I";"GRADUAÇÃO";2017;1;-1;"";"2017-02-13";"2017-07-01";"01";"";"";"f";1;"";"t";"ABERTA";"";"Presencial";"Campus Central"
"DCA0203";"ELETRONICA";"GRADUAÇÃO";2017;1;-1;"";"2017-02-13";"2017-07-01";"01";"";"";"f";1;"";"t";"ABERTA";"";"Presencial";"Campus Central"
"CST3165.2";"VIGILANCIA E CONTROLE SANITARIO DE ALIMENTOS - PRATICA II";"GRADUAÇÃO";2017;1;5;"Sala de Aula 13";"2017-05-09";"2017-05-16";"03";"3M23 (09/05/2017 - 09/05/2017), 3M2 (16/05/2017 - 16/05/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"ESU0105";"INFORMATICA EM SAUDE";"TÉCNICO";2017;1;42;"SALA 17";"2017-04-11";"2017-05-11";"01";"35T12345";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"FAR0010";"ENZIMOLOGIA";"GRADUAÇÃO";2017;1;21;"Faculdade de Farmácia";"2017-02-13";"2017-07-01";"01A";"23T23";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"MCL0059";"INTERNATO EM CLINICA MEDICA III";"GRADUAÇÃO";2017;1;5;"HUOL";"2017-03-20";"2017-04-16";"06";"23456M123456  23456T123 (20/03/2017 - 16/04/2017)";"";"f";1;"";"f";"A DEFINIR DOCENTE";"";"Presencial";"Campus Central"
"ESU0121";"ATENCAO PRIMARIA A SAUDE";"TÉCNICO";2017;1;42;"SALA 17";"2017-05-16";"2017-06-27";"01";"35T12345";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"RAB0031";"VIGILANCIA EM SAUDE";"RESIDÊNCIA";2017;1;40;"EMCM";"2017-02-13";"2017-07-01";"01";"6T56";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"PPGEM0038";"SEMINARIO DE PESQUISA III";"STRICTO SENSU";2017;1;1;"A definir";"2017-03-06";"2017-06-30";"07";"2M3";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"MUT804";"INSTRUMENTO V";"TÉCNICO";2017;1;3;"Sala \"S\"";"2017-02-13";"2017-06-17";"30";"2T123";"Flauta Transversal";"f";1;"";"f";"ABERTA";"";"Presencial";""
"LET2128";"LEITURAS ORIENTADAS EM LITERATURA COMPARADA I";"STRICTO SENSU";2017;1;2;"sala do orientador";"2017-03-06";"2017-07-14";"07";"2M3";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"MUS0045";"INSTRUMENTO I";"GRADUAÇÃO";2017;1;2;"A definir";"2017-02-13";"2017-07-01";"02";"4M56";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"CST3119";"NUTRICAO EM GERONTOLOGIA E GERIATRIA";"GRADUAÇÃO";2017;1;-1;"";"2017-02-13";"2017-07-01";"01";"";"";"f";1;"";"t";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"RAB0058";"FORMACAO POLITICA E PARTICIPACAO ESTUDANTIL - REUNIAO DE RESIDENTES III";"RESIDÊNCIA";2017;1;40;"EMCM";"2017-02-13";"2017-07-01";"01";"6M56";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"CST2184.1";"MORFOLOGIA HUMANA GERAL - PRATICA";"GRADUAÇÃO";2017;1;24;"Anatomico";"2017-02-13";"2017-07-01";"01";"5T123 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"DGC0287";"INTRODUCAO A ESTATISTICA";"GRADUAÇÃO";2017;1;55;"Sala D3 e Laboratório de Informática III";"2017-02-13";"2017-07-01";"01";"6M123";"";"f";1;"";"f";"A DEFINIR DOCENTE";"";"Presencial";"Campus Caicó"
"ARQ5002";"ATELIER INTEGRADO DE PROJETO II";"STRICTO SENSU";2017;1;20;"Sala de aula do LABCON";"2017-03-06";"2017-07-01";"01";"7M1234";"(obrigatória)";"f";1;"";"f";"ABERTA";"";"Presencial";""
"LET2230";"LEITURAS ORIENTADAS EM LINGUISTICA APLICADA V";"STRICTO SENSU";2017;1;1;"sala do orientador";"2017-03-06";"2017-07-14";"10";"2T1";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"PRO1201";"FONTES DE INFORMACAO PARA ENGENHARIA DE PRODUCAO";"GRADUAÇÃO";2017;1;20;"";"2017-02-13";"2017-07-01";"01";"2T12";"";"f";1;"";"f";"A DEFINIR DOCENTE";"";"Presencial";"Campus Central"
"PPGEM0038";"SEMINARIO DE PESQUISA III";"STRICTO SENSU";2017;1;1;"A definir";"2017-03-06";"2017-06-30";"08";"2M3";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"RAB0044";"TRABALHO DE CONCLUSAO DE CURSO III";"RESIDÊNCIA";2017;1;2;"EMCM";"2017-02-13";"2017-07-01";"01";"5N123";"";"f";1;"";"f";"A DEFINIR DOCENTE";"";"Presencial";""
"RAB0044";"TRABALHO DE CONCLUSAO DE CURSO III";"RESIDÊNCIA";2017;1;8;"EMCM";"2017-02-13";"2017-07-01";"02";"5N123";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"CAP0030";"CAPACITA EAD - SISTEMAS INTEGRADOS DA UFRN";"FORMAÇÃO COMPLEMENTAR";2017;1;-1;"";"2017-02-20";"2017-03-20";"01";"";"";"t";1;"";"f";"ABERTA";"";"A Distância";""
"RAB0044";"TRABALHO DE CONCLUSAO DE CURSO III";"RESIDÊNCIA";2017;1;4;"EMCM";"2017-02-13";"2017-07-01";"03";"5N123";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"ECT2403";"FISICA EXPERIMENTAL II";"GRADUAÇÃO";2017;1;30;"ECT - Lab Fis";"2017-02-13";"2017-07-01";"04A";"3M456 (13/02/2017 - 18/03/2017), 3M456 (01/05/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"IMD0034";"VETORES E GEOMETRIA ANALITICA";"GRADUAÇÃO";2017;1;60;"A306 - CIVT";"2017-02-13";"2017-07-01";"02";"24T34 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"EXCLUÍDA";"";"Presencial";"Campus Central"
"DMP0090";"IMUNOLOGIA BASICA";"GRADUAÇÃO";2017;1;-1;"";"2017-02-13";"2017-07-01";"04";"";"";"f";1;"";"t";"ABERTA";"";"Presencial";"Campus Central"
"FST0051.1";"FISIOTERAPIA EM REUMATOLOGIA - PRATICA I";"GRADUAÇÃO";2017;1;12;"dfst";"2017-04-12";"2017-05-08";"03";"4M23  24T2345 (12/04/2017 - 08/05/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"FST0053";"PRATICA TERAPEUTICA SUPERVISIONADA II";"GRADUAÇÃO";2017;1;5;"dfst";"2017-02-13";"2017-04-21";"01";"24T1234 356T123 (13/02/2017 - 21/04/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"PPGEM0038";"SEMINARIO DE PESQUISA III";"STRICTO SENSU";2017;1;1;"A definir";"2017-03-06";"2017-06-30";"09";"2M3";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"DEF0630";"ESTAGIO SUPERVISIONADO I";"GRADUAÇÃO";2017;1;10;"Sala de Aula 1";"2017-02-13";"2017-07-01";"04";"6M3456 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"MUT804";"INSTRUMENTO V";"TÉCNICO";2017;1;3;"Sala \"P\"";"2017-02-13";"2017-06-17";"31";"4T456";"Guitarra Elétrica";"f";1;"";"f";"ABERTA";"";"Presencial";""
"RAB0044";"TRABALHO DE CONCLUSAO DE CURSO III";"RESIDÊNCIA";2017;1;4;"EMCM";"2017-02-13";"2017-07-01";"04";"5N123";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"PPGE2207";"TOPICOS DE HISTORIA, FILOSOFIA E SOCIOLOGIA DA CIENCIA I";"STRICTO SENSU";2017;1;15;"Sala 402 do Bloco de Aulas do Centro de Educação";"2017-03-08";"2017-07-01";"01";"4T23";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"MUS0066";"LABORATORIO DE PERFORMANCE III";"GRADUAÇÃO";2017;1;2;"A definir";"2017-02-13";"2017-07-01";"07";"4M34";"Turma clonada a partir da turma 2017.1 - MUS0066 T01";"f";1;"";"f";"A DEFINIR DOCENTE";"";"Presencial";"Campus Central"
"RAB0044";"TRABALHO DE CONCLUSAO DE CURSO III";"RESIDÊNCIA";2017;1;2;"EMCM";"2017-02-13";"2017-07-01";"05";"5N123";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"MAE0001";"PROBABILIDADE";"STRICTO SENSU";2017;1;20;"3H3";"2017-03-06";"2017-07-21";"01";"3M12 5M125";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"MMU0004";"ORIENTACAO DE PESQUISA I";"STRICTO SENSU";2017;1;1;"Sala de Violão";"2017-02-16";"2017-07-01";"12";"6T2";"Turma cadastrada para Jose Simião";"f";1;"";"f";"ABERTA";"";"Presencial";""
"ECT2401";"COMPUTACAO NUMERICA";"GRADUAÇÃO";2017;1;25;"ECT - Sala 3";"2017-02-13";"2017-07-01";"03B";"35T34 (13/02/2017 - 31/03/2017), 5M34  35T34 (01/04/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"PSI0170";"ESTAGIO DE ENFASE I";"GRADUAÇÃO";2017;1;10;"A definir";"2017-02-13";"2017-07-01";"01";"2N1234 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"QUI2021";"METODOS ESPECTROSCOPICOS APLICADOS A COMPOSTOS ORGANICOS";"STRICTO SENSU";2017;1;15;"3F1";"2017-03-01";"2017-06-30";"01";"24M34";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"LEM2039";"OFICINA DE TRADUCAO LITERARIA DE LINGUA INGLESA";"GRADUAÇÃO";2017;1;20;"I-14";"2017-02-13";"2017-07-01";"01";"35M56";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"MUT802";"INSTRUMENTO III";"TÉCNICO";2017;1;3;"Sala \"S\"";"2017-01-30";"2017-06-17";"10";"3T123";"Flauta Transversal";"f";1;"";"f";"ABERTA";"";"Presencial";""
"RAB0044";"TRABALHO DE CONCLUSAO DE CURSO III";"RESIDÊNCIA";2017;1;2;"EMCM";"2017-02-13";"2017-07-01";"06";"5N123";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"PAT1000.1";"PATOLOGIA GERAL PARA FISIOTERAPIA - PRATICA";"GRADUAÇÃO";2017;1;-1;"";"2017-02-13";"2017-07-01";"04";"";"";"f";1;"";"t";"ABERTA";"";"Presencial";"Campus Central"
"CST3159";"ACOMPANHAMENTO DE ESTAGIO SUPERVISIONADO EM ALIMENTACAO ESCOLAR";"GRADUAÇÃO";2017;1;2;"Anfiteatro";"2017-02-15";"2017-04-19";"03";"4M56 (15/02/2017 - 19/04/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"PEM0010";"TOPICOS EM COMUNICACAO MIDIATICA 1";"STRICTO SENSU";2017;1;30;"A definir";"2017-03-06";"2017-06-30";"01";"4T345";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"MGO0008.1";"CLINICA OBSTETRICA PRATICA";"GRADUAÇÃO";2017;1;4;"Ambulatórios, MEJC, Lab Habilidades";"2017-05-08";"2017-06-30";"09";"24M345 (08/05/2017 - 12/05/2017), 24M345 7M12345  7T561234  23456N1234 (13/05/2017 - 19/05/2017), 247M345 (22/05/2017 - 30/06/2017)";"";"f";1;"";"f";"A DEFINIR DOCENTE";"";"Presencial";"Campus Central"
"CST3167.3";"NUTRICAO NOS CICLOS DA VIDA - PRATICA III";"GRADUAÇÃO";2017;1;3;"Sala de Aula 13";"2017-05-18";"2017-06-01";"02";"5M12 (18/05/2017 - 01/06/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"RAB0044";"TRABALHO DE CONCLUSAO DE CURSO III";"RESIDÊNCIA";2017;1;4;"EMCM";"2017-02-13";"2017-07-01";"07";"5N123";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"CST1112";"PESQUISA EM ENFERMAGEM I";"GRADUAÇÃO";2017;1;-1;"";"2017-02-13";"2017-07-01";"01";"";"";"f";1;"";"t";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"DPU0013";"DIREITO TRIBUTARIO";"GRADUAÇÃO";2017;1;53;"Setor I - Sala 1B5";"2017-02-13";"2017-07-01";"01";"2M34 4M12";"";"f";1;"";"f";"EXCLUÍDA";"";"Presencial";"Campus Central"
"DIM0937";"ESTAGIO DOCENCIA EM COMPUTACAO 2";"STRICTO SENSU";2017;1;3;"A definir";"2017-02-13";"2017-06-24";"02";"7M1234";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"MOR0058";"HISTOLOGIA PARA ENFERMAGEM";"GRADUAÇÃO";2017;1;-1;"";"2017-02-13";"2017-07-01";"01";"";"";"f";1;"";"t";"ABERTA";"";"Presencial";"Campus Central"
"CST1137.10";"ATENCAO INTEGRAL A SAUDE NA MEDIA COMPLEXIDADE - PRATICA X";"GRADUAÇÃO";2017;1;5;"HUAB (PPP)";"2017-06-12";"2017-06-14";"19";"2M23456 (12/06/2017 - 12/06/2017), 4M23456  4T1234 (14/06/2017 - 14/06/2017)";"";"f";1;"";"f";"A DEFINIR DOCENTE";"";"Presencial";"Campus Santa Cruz"
"DPO3005";"HISTOPATOLOGIA AVANCADA DAS LESOES OROFACIAIS II";"STRICTO SENSU";2017;1;3;"SALA DE AULA DO PROGRAMA DE PÓS-GRADUAÇÃO";"2017-02-13";"2017-06-30";"01";"6T5234";"";"f";1;"";"f";"EXCLUÍDA";"";"Presencial";""
"RAB0044";"TRABALHO DE CONCLUSAO DE CURSO III";"RESIDÊNCIA";2017;1;4;"EMCM";"2017-02-13";"2017-07-01";"08";"5N123";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"NEU0025";"SEMINARIOS DE NEUROCIENCIAS";"STRICTO SENSU";2017;1;20;"INSTITUTO DO CEREBRO";"2017-03-09";"2017-07-20";"01";"5M56";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"CST3159";"ACOMPANHAMENTO DE ESTAGIO SUPERVISIONADO EM ALIMENTACAO ESCOLAR";"GRADUAÇÃO";2017;1;3;"Anfiteatro";"2017-02-15";"2017-04-19";"02";"4M34 (15/02/2017 - 19/04/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"PEM0032";"SEMINARIOS EM COMUNICACAO I";"STRICTO SENSU";2017;1;10;"A definir";"2017-03-06";"2017-06-30";"01";"3M3";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"EEC3026";"PROJETO DE PESQUISA II";"STRICTO SENSU";2017;1;1;"A definir";"2017-02-13";"2017-07-01";"08";"4T1234";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"CIN0101";"METODOLOGIA DA PESQUISA EM BIBLIOTECONOMIA I";"GRADUAÇÃO";2017;1;40;"IH2";"2017-02-13";"2017-07-01";"01";"35T56";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"RAB0044";"TRABALHO DE CONCLUSAO DE CURSO III";"RESIDÊNCIA";2017;1;8;"EMCM";"2017-02-13";"2017-07-01";"09";"5N123";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"NEU0027";"TOPICOS DE DISSERTACAO II";"STRICTO SENSU";2017;1;2;"INSTITUTO DO CEREBRO";"2017-03-11";"2017-05-27";"04";"7M123";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"PEM0034";"SEMINARIOS EM COMUNICACAO III";"STRICTO SENSU";2017;1;10;"A definir";"2017-03-06";"2017-06-30";"01";"4M3";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"DEF0025";"ESTAGIO SUPERVISIONADO I";"GRADUAÇÃO";2017;1;10;"Sala de Aula 01";"2017-02-13";"2017-07-01";"03";"6T3456 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"PSC0054";"TOPICOS ESPECIAIS EM SAUDE COLETIVA III";"STRICTO SENSU";2017;1;25;"Departamento de Odontologia da UFRN";"2017-05-09";"2017-06-27";"01";"3T5234";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"PPGE2201";"CIENCIAS DA COMPLEXIDADE E EDUCACAO I";"STRICTO SENSU";2017;1;15;"Sala 301 do Bloco de Aulas do Centro de Educação";"2017-03-08";"2017-07-01";"01";"3T23";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"ESU0211";"REGISTROS EM SAUDE";"TÉCNICO";2017;1;6;"Escola de Saúde";"2017-02-14";"2017-04-11";"01";"35T12345";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"CST1137.6";"ATENCAO INTEGRAL A SAUDE NA MEDIA COMPLEXIDADE - PRATICA VI";"GRADUAÇÃO";2017;1;5;"HUAB";"2017-03-13";"2017-03-15";"01";"24M23456  4T1234 (13/03/2017 - 15/03/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"LEM2009";"OFICINA DE LEITURA E PRODUCAO ESCRITA EM LINGUA INGLESA III";"GRADUAÇÃO";2017;1;20;"i-20";"2017-02-13";"2017-07-01";"01";"35M12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"RAB0044";"TRABALHO DE CONCLUSAO DE CURSO III";"RESIDÊNCIA";2017;1;4;"EMCM";"2017-02-13";"2017-07-01";"10";"5N123";"";"f";1;"";"f";"A DEFINIR DOCENTE";"";"Presencial";""
"MUS0054";"INSTRUMENTO VII";"GRADUAÇÃO";2017;1;2;"Sala 14";"2017-02-13";"2017-07-01";"04";"2M12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"MMU0004";"ORIENTACAO DE PESQUISA I";"STRICTO SENSU";2017;1;1;"Sala 07 Escola de Musica";"2017-02-16";"2017-07-01";"14";"6T2";"Turma cadastrada para Pedro Henrique";"f";1;"";"f";"ABERTA";"";"Presencial";""
"EEC3026";"PROJETO DE PESQUISA II";"STRICTO SENSU";2017;1;2;"A definir";"2017-02-13";"2017-07-01";"07";"2M1234";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"MUS0062";"CANTO VII";"GRADUAÇÃO";2017;1;1;"Sala 21";"2017-02-13";"2017-07-01";"01";"2M34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"ECT2203";"LOGICA DE PROGRAMACAO";"GRADUAÇÃO";2017;1;-1;"";"2017-02-13";"2017-06-27";"11";"";"";"f";1;"";"t";"ABERTA";"";"Presencial";"Campus Central"
"GEO0383";"GEOLOGIA DE CAMPO VI";"GRADUAÇÃO";2017;1;6;"Laboratório de Geologia";"2017-02-13";"2017-07-01";"02";"35N12";"";"f";1;"";"f";"EXCLUÍDA";"";"Presencial";"Campus Central"
"PEM0003";"SEMINARIO DE ORIENTACAO I";"STRICTO SENSU";2017;1;15;"A definir";"2017-03-06";"2017-06-30";"01";"5M345";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"RAB0014";"TERRITORIO E NECESSIDADES DE SAUDE";"RESIDÊNCIA";2017;1;60;"EMCM";"2017-03-06";"2017-03-11";"01";"23456M2345  2345T2345";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"DPR0035";"DIREITO INTERNACIONAL PRIVADO";"GRADUAÇÃO";2017;1;50;"A DEFINIR";"2017-02-13";"2017-07-01";"01";"5N12 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"EXCLUÍDA";"";"Presencial";"Campus Central"
"MUT0040";"INTRODUCAO AO AUDIO E ACUSTICA";"TÉCNICO";2017;1;6;"Estudio";"2017-02-13";"2017-07-01";"01";"5T56";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"RAB0002";"EPIDEMIOLOGIA";"RESIDÊNCIA";2017;1;60;"EMCM";"2017-03-13";"2017-04-17";"01";"2M2345";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"MUT804";"INSTRUMENTO V";"TÉCNICO";2017;1;3;"Sala \"A\"";"2017-02-13";"2017-06-17";"28";"4T123";"Piano";"f";1;"";"f";"ABERTA";"";"Presencial";""
"EEC3025";"PROJETO DE PESQUISA I";"STRICTO SENSU";2017;1;2;"A definir";"2017-02-13";"2017-07-01";"10";"6N1234";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"RAB0001";"POLITICAS DE SAUDE";"RESIDÊNCIA";2017;1;60;"EMCM";"2017-04-24";"2017-05-29";"01";"2M2345";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"CST1137.5";"ATENCAO INTEGRAL A SAUDE NA MEDIA COMPLEXIDADE - PRATICA V";"GRADUAÇÃO";2017;1;5;"HUAB";"2017-06-05";"2017-06-07";"08";"24M23456  4T1234 (05/06/2017 - 07/06/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"PPGE2203";"PRATICAS EDUCATIVAS EM MOVIMENTO I";"STRICTO SENSU";2017;1;15;"Sala 301 do Bloco de Aulas do Centro de Educação";"2017-03-08";"2017-07-01";"01";"2T23";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
